,EspnId,Name,Util,P,SP,Espn_proj,OF,3B,SS,1B,2B,C,RP
825,31026,Justin Wilson,False,True,False,92.0,False,False,False,False,False,False,True
826,42753,DaShawn Keirsey Jr.,True,False,False,119.0,True,False,False,False,False,False,False
827,5185106,Angel Chivilli,False,True,False,107.0,False,False,False,False,False,False,True
828,36050,Giovanny Gallegos,False,True,False,100.0,False,False,False,False,False,False,True
829,33832,Jorge Mateo,True,False,False,149.0,False,False,False,False,True,False,False
830,40896,Ji Hwan Bae,True,False,False,108.0,True,False,False,False,False,False,False
831,39816,Julian Merryweather,False,True,False,112.0,False,False,False,False,False,False,True
832,33452,Eric Haase,True,False,False,35.0,False,False,False,False,False,True,False
833,32273,Jon Berti,True,False,False,119.0,False,True,False,False,False,False,False
834,4872583,Koyo Aoyagi,False,True,False,129.0,False,False,False,False,False,False,True
835,38796,Justin Topa,False,True,False,108.0,False,False,False,False,False,False,True
836,5119607,Jose Ferrer,False,True,False,76.0,False,False,False,False,False,False,True
837,4917842,Michel Otanez,False,True,False,88.0,False,False,False,False,False,False,True
838,4917854,Eury Perez,False,True,True,68.0,False,False,False,False,False,False,False
839,3961066,Grant Wolfram,False,True,False,111.0,False,False,False,False,False,False,True
840,4314013,Nick Loftin,True,False,False,78.0,False,True,False,False,True,False,False
841,39924,Santiago Espinal,True,False,False,77.0,False,True,False,False,True,False,False
842,39856,Richard Lovelady,False,True,False,105.0,False,False,False,False,False,False,True
843,4917640,AJ Smith-Shawver,False,True,True,108.0,False,False,False,False,False,False,False
844,42901,Kyle McCann,True,False,False,37.0,False,False,False,False,False,True,False
845,31549,Will Smith,False,True,False,115.0,False,False,False,False,False,False,True
846,42491,Emmanuel Rodriguez,True,False,False,108.0,True,False,False,False,False,False,False
847,37537,Ali Sanchez,True,False,False,28.0,False,False,False,False,False,True,False
848,3459223,Jake Bird,False,True,False,106.0,False,False,False,False,False,False,True
849,41259,Jorge Barrosa,True,False,False,87.0,True,False,False,False,False,False,False
850,33716,Steven Okert,False,True,False,98.0,False,False,False,False,False,False,True
851,32859,Kevin Pillar,True,False,False,98.0,True,False,False,False,False,False,False
852,4683352,Shay Whitcomb,True,False,False,94.0,False,True,False,False,False,False,False
853,2560565,Cam Booser,False,True,False,94.0,False,False,False,False,False,False,True
854,41103,Zach Pop,False,True,False,81.0,False,False,False,False,False,False,True
855,5264585,Shinnosuke Ogasawara,False,True,True,188.0,False,False,False,False,False,False,False
856,29705,Adam Ottavino,False,True,False,92.0,False,False,False,False,False,False,True
857,40958,Tyler Freeman,True,False,False,85.0,True,False,False,False,False,False,False
858,5006093,Kyle Leahy,False,True,False,112.0,False,False,False,False,False,False,True
859,35773,Tim Mayza,False,True,False,101.0,False,False,False,False,False,False,True
860,36046,Austin Adams,False,True,False,96.0,False,False,False,False,False,False,True
861,40462,Vidal Brujan,True,False,False,137.0,False,False,True,False,True,False,False
862,40981,Jose Suarez,False,True,False,124.0,False,False,False,False,False,False,True
863,30429,Max Stassi,True,False,False,30.0,False,False,False,False,False,True,False
864,31992,Joe Kelly,False,True,False,100.0,False,False,False,False,False,False,True
865,33271,Luke Maile,True,False,False,31.0,False,False,False,False,False,True,False
866,5124253,Nicholas Raposo,True,False,False,18.0,False,False,False,False,False,True,False
867,32684,Joe Ross,False,True,True,110.0,False,False,False,False,False,False,True
868,40787,Bryan De La Cruz,True,False,False,103.0,True,False,False,False,False,False,False
869,4297990,Philip Clarke,True,False,False,17.0,False,False,False,False,False,True,False
870,3210625,Jacob Latz,False,True,False,92.0,False,False,False,False,False,False,True
871,32157,Adrian Houser,False,True,True,118.0,False,False,False,False,False,False,True
872,36045,Keynan Middleton,False,True,False,90.0,False,False,False,False,False,False,True
873,5016968,Ben Rice,True,False,False,102.0,False,False,False,True,False,False,False
874,38102,Nick Anderson,False,True,False,94.0,False,False,False,False,False,False,True
875,4228296,Caleb Knight,True,False,False,30.0,False,False,False,False,False,True,False
876,41448,Angel Perdomo,False,True,False,97.0,False,False,False,False,False,False,True
877,34989,Phil Bickford,False,True,False,96.0,False,False,False,False,False,False,True
878,33123,Scott Alexander,False,True,False,104.0,False,False,False,False,False,False,True
879,40798,Sam Huff,True,False,False,19.0,False,False,False,False,False,True,False
880,32134,Robert Stephenson,False,True,False,86.0,False,False,False,False,False,False,True
881,41883,Alejo Lopez,True,False,False,74.0,False,True,False,False,True,False,False
882,4622931,Graham Pauley,True,False,False,91.0,False,True,False,False,False,False,False
883,41462,Slade Cecconi,False,True,True,110.0,False,False,False,False,False,False,True
884,4758873,Rhett Lowder,False,True,True,183.0,False,False,False,False,False,False,False
885,37639,Cavan Biggio,True,False,False,148.0,False,False,False,False,True,False,False
886,3994084,Evan Sisk,False,True,False,99.0,False,False,False,False,False,False,True
887,41227,Daniel Lynch IV,False,True,False,109.0,False,False,False,False,False,False,True
888,32783,Tyrone Taylor,True,False,False,93.0,True,False,False,False,False,False,False
889,40519,Emmanuel Rivera,True,False,False,83.0,False,True,False,True,False,False,False
890,41234,Diego Cartaya,True,False,False,19.0,False,False,False,False,False,True,False
891,5125630,Gustavo Campero,True,False,False,96.0,True,False,False,False,False,False,False
892,4683379,Nick Yorke,True,False,False,77.0,False,False,False,False,True,False,False
893,41252,Everson Pereira,True,False,False,119.0,True,False,False,False,False,False,False
894,36170,Andrew Knizner,True,False,False,18.0,False,False,False,False,False,True,False
895,43035,Blake Hunt,True,False,False,18.0,False,False,False,False,False,True,False
896,4345404,Landen Roupp,False,True,False,92.0,False,False,False,False,False,False,True
897,40655,Riley Adams,True,False,False,18.0,False,False,False,False,False,True,False
898,36068,Tomas Nido,True,False,False,16.0,False,False,False,False,False,True,False
899,36462,Joshua Palacios,True,False,False,87.0,True,False,False,False,False,False,False
900,40354,Chuckie Robinson,True,False,False,16.0,False,False,False,False,False,True,False
901,33546,Adam Frazier,True,False,False,83.0,True,False,False,False,True,False,False
902,35314,Austin Wynns,True,False,False,17.0,False,False,False,False,False,True,False
903,41939,Eduard Bazardo,False,True,False,90.0,False,False,False,False,False,False,True
904,4326801,Cooper Criswell,False,True,True,107.0,False,False,False,False,False,False,True
905,34947,Andy Ibanez,True,False,False,118.0,False,False,False,False,True,False,False
906,40884,Bryan Baker,False,True,False,81.0,False,False,False,False,False,False,True
907,4717898,Pedro Leon,True,False,False,114.0,True,False,False,False,False,False,False
908,4987652,Hunter Stratton,False,True,False,88.0,False,False,False,False,False,False,True
909,33819,Jakson Reetz,True,False,False,17.0,False,False,False,False,False,True,False
910,5194586,Naoyuki Uwasawa,False,True,True,123.0,False,False,False,False,False,False,True
911,5190073,Stephen Kolek,False,True,False,97.0,False,False,False,False,False,False,True
912,4722926,Jovani Moran,False,True,False,93.0,False,False,False,False,False,False,True
913,4999876,Thomas Saggese,True,False,False,121.0,False,False,False,False,True,False,False
914,39828,David Banuelos,True,False,False,20.0,False,False,False,False,False,True,False
915,42012,Kyle Nelson,False,True,False,78.0,False,False,False,False,False,False,True
916,41907,Cesar Salazar,True,False,False,14.0,False,False,False,False,False,True,False
917,34854,JT Chargois,False,True,False,92.0,False,False,False,False,False,False,True
918,4997597,Brett Wisely,True,False,False,104.0,False,False,True,False,True,False,False
919,39913,Brett Sullivan,True,False,False,12.0,False,False,False,True,False,True,False
920,38106,Nicky Lopez,True,False,False,97.0,False,False,True,False,True,False,False
921,31173,Tucker Barnhart,True,False,False,28.0,False,False,False,False,False,True,False
922,4990453,Clay Helvey,False,True,False,92.0,False,False,False,False,False,False,True
923,36745,Eguy Rosario,True,False,False,87.0,False,True,False,False,False,False,False
924,36186,Sixto Sanchez,False,True,True,93.0,False,False,False,False,False,False,True
925,37637,Rene Pinto,True,False,False,17.0,False,False,False,False,False,True,False
926,42639,Kaleb Ort,False,True,False,79.0,False,False,False,False,False,False,True
927,32764,Lance McCullers Jr.,False,True,True,187.0,False,False,False,False,False,False,False
928,42551,Jair Camargo,True,False,False,16.0,False,False,False,False,False,True,False
929,42497,Angel Martinez,True,False,False,80.0,True,False,False,False,False,False,False
930,40976,Alex Lange,False,True,False,85.0,False,False,False,False,False,False,True
931,5201821,Bryan King,False,True,False,84.0,False,False,False,False,False,False,True
932,34913,Carson Fulmer,False,True,True,97.0,False,False,False,False,False,False,True
933,41801,Hunter Feduccia,True,False,False,14.0,False,False,False,False,False,True,False
934,32098,Anthony Rendon,True,False,False,76.0,False,True,False,False,False,False,False
935,33678,Chad Wallach,True,False,False,16.0,False,False,False,False,False,True,False
936,30289,Martin Maldonado,True,False,False,15.0,False,False,False,False,False,True,False
937,41382,Rico Garcia,False,True,False,92.0,False,False,False,False,False,False,True
938,32178,Jake Diekman,False,True,False,93.0,False,False,False,False,False,False,True
939,36385,Tommy Nance,False,True,False,86.0,False,False,False,False,False,False,True
940,37919,Seby Zavala,True,False,False,17.0,False,False,False,False,False,True,False
941,4228723,Ron Marinaccio,False,True,False,81.0,False,False,False,False,False,False,True
942,33095,Jose Abreu,True,False,False,157.0,False,False,False,True,False,False,False
943,41802,James Outman,True,False,False,96.0,True,False,False,False,False,False,False
944,33714,Aramis Garcia,True,False,False,24.0,False,False,False,False,False,True,False
945,5015039,Luis Curvelo,False,True,False,88.0,False,False,False,False,False,False,True
946,5133834,Nacho Alvarez Jr.,True,False,False,91.0,False,False,False,False,True,False,False
947,41233,Carlos Hernandez,False,True,False,80.0,False,False,False,False,False,False,True
948,4348166,Kody Funderburk,False,True,False,84.0,False,False,False,False,False,False,True
949,32101,Sandy Leon,True,False,False,11.0,False,False,False,False,False,True,False
950,40950,Tony Santillan,False,True,False,80.0,False,False,False,False,False,False,True
951,4413982,Trey Lipscomb,True,False,False,79.0,False,True,False,False,False,False,False
952,4012625,Peter Strzelecki,False,True,False,75.0,False,False,False,False,False,False,True
953,5137038,Billy Cook,True,False,False,73.0,True,False,False,True,False,False,False
954,40481,Tirso Ornelas,True,False,False,77.0,True,False,False,False,False,False,False
955,41397,Leo Jimenez,True,False,False,106.0,False,False,True,False,True,False,False
956,41386,Mason Englert,False,True,False,88.0,False,False,False,False,False,False,True
957,41065,Griffin Canning,False,True,True,182.0,False,False,False,False,False,False,False
958,35591,Ty France,True,False,False,146.0,False,False,False,True,False,False,False
959,42479,Oswald Peraza,True,False,False,136.0,False,False,True,False,False,False,False
960,31133,Rob Brantly,True,False,False,False,False,False,False,False,False,True,False
961,34942,DJ Stewart,True,False,False,92.0,True,False,False,False,False,False,False
962,41828,Steven Wilson,False,True,False,95.0,False,False,False,False,False,False,True
963,33180,Anthony DeSclafani,False,True,True,180.0,False,False,False,False,False,False,False
964,33304,Andrew Knapp,True,False,False,False,False,False,False,False,False,True,False
965,41893,Yohan Ramirez,False,True,False,89.0,False,False,False,False,False,False,True
966,36192,Ryan Borucki,False,True,False,85.0,False,False,False,False,False,False,True
967,38314,Kevin Herget,False,True,False,75.0,False,False,False,False,False,False,True
968,33155,Dominic Leone,False,True,False,89.0,False,False,False,False,False,False,True
969,40351,Daniel Johnson,True,False,False,97.0,True,False,False,False,False,False,False
970,4142398,Shintaro Fujinami,False,True,False,89.0,False,False,False,False,False,False,True
971,33685,Matt Bowman,False,True,False,81.0,False,False,False,False,False,False,True
972,39227,Brian O'Keefe,True,False,False,False,False,False,False,False,False,True,False
973,35682,Nathan Lukes,True,False,False,68.0,True,False,False,False,False,False,False
974,38582,Tanner Rainey,False,True,False,92.0,False,False,False,False,False,False,True
975,37773,Taylor Trammell,True,False,False,89.0,True,False,False,False,False,False,False
976,5165292,Carson Spiers,False,True,True,97.0,False,False,False,False,False,False,True
977,4917812,Carter Jensen,True,False,False,False,False,False,False,False,False,True,False
978,41874,Dauri Moreta,False,True,False,77.0,False,False,False,False,False,False,True
979,39400,Oscar Gonzalez,True,False,False,79.0,True,False,False,False,False,False,False
980,36636,Estevan Florial,True,False,False,100.0,True,False,False,False,False,False,False
981,41515,Connor Brogdon,False,True,False,77.0,False,False,False,False,False,False,True
982,5001301,Brandon Hughes,False,True,False,81.0,False,False,False,False,False,False,True
983,41032,Hans Crouse,False,True,False,77.0,False,False,False,False,False,False,True
984,5136077,Spencer Bivens,False,True,False,81.0,False,False,False,False,False,False,True
985,4997589,Addison Barger,True,False,False,68.0,True,True,False,False,False,False,False
986,31099,Matt Moore,False,True,False,83.0,False,False,False,False,False,False,True
987,4987389,Hunter Bigge,False,True,False,71.0,False,False,False,False,False,False,True
988,4749675,Jimmy Crooks,True,False,False,False,False,False,False,False,False,True,False
989,35997,Brock Stewart,False,True,False,77.0,False,False,False,False,False,False,True
990,38291,Vinny Nittoli,False,True,False,79.0,False,False,False,False,False,False,True
991,33652,Amir Garrett,False,True,False,84.0,False,False,False,False,False,False,True
992,39142,Jose Quijada,False,True,False,61.0,False,False,False,False,False,False,True
993,40634,Akil Baddoo,True,False,False,88.0,True,False,False,False,False,False,False
994,4228299,Noah Murdock,False,True,False,89.0,False,False,False,False,False,False,True
995,5131856,Troy Taylor,False,True,False,75.0,False,False,False,False,False,False,True
996,4990459,Tom Cosgrove,False,True,False,78.0,False,False,False,False,False,False,True
997,40039,Jordan Weems,False,True,False,86.0,False,False,False,False,False,False,True
998,39802,Adbert Alzolay,False,True,False,83.0,False,False,False,False,False,False,True
999,4417465,Craig Yoho,False,True,False,75.0,False,False,False,False,False,False,True
1000,34834,Scott McGough,False,True,False,82.0,False,False,False,False,False,False,True
1001,30705,Jay Jackson,False,True,False,74.0,False,False,False,False,False,False,True
1002,41225,Sam Hentges,False,True,False,78.0,False,False,False,False,False,False,True
1003,36950,Andruw Monasterio,True,False,False,76.0,False,True,False,False,True,False,False
1004,40485,Brenan Hanifee,False,True,False,59.0,False,False,False,False,False,False,True
1005,41311,Kody Clemens,True,False,False,70.0,False,True,False,True,False,False,False
1006,4917787,Adael Amador,True,False,False,90.0,False,False,False,False,True,False,False
1007,34287,Rowdy Tellez,True,False,False,106.0,False,False,False,True,False,False,False
1008,5196880,Luarbert Arias,False,True,False,82.0,False,False,False,False,False,False,True
1009,42488,Joey Cantillo,False,True,True,166.0,False,False,False,False,False,False,False
1010,41441,Brian Serven,True,False,False,False,False,False,False,False,False,True,False
1011,5124076,Leonardo Bernal,True,False,False,False,False,False,False,False,False,True,False
1012,4621034,Nathan Hickey,True,False,False,False,False,False,False,False,False,True,False
1013,4297976,Joey Loperfido,True,False,False,91.0,True,False,False,False,False,False,False
1014,42851,Devin Sweet,False,True,False,82.0,False,False,False,False,False,False,True
1015,33107,Jose Urena,False,True,True,48.0,False,False,False,False,False,False,True
1016,5197093,Brant Hurter,False,True,False,79.0,False,False,False,False,False,False,True
1017,4722676,Jorbit Vivas,True,False,False,59.0,False,True,False,False,True,False,False
1018,4918159,Jonatan Clase,True,False,False,82.0,True,False,False,False,False,False,False
1019,32511,Chris Devenski,False,True,False,81.0,False,False,False,False,False,False,True
1020,39871,Matt Festa,False,True,False,73.0,False,False,False,False,False,False,True
1021,4867424,Spencer Jones,True,False,False,97.0,True,False,False,False,False,False,False
1022,41738,Abrahan Gutierrez,True,False,False,False,False,False,False,False,False,True,False
1023,4414362,Jaden Hill,False,True,False,81.0,False,False,False,False,False,False,True
1024,32961,Austin Nola,True,False,False,False,False,False,False,False,False,True,False
1025,5216700,Valente Bellozo,False,True,True,187.0,False,False,False,False,False,False,False
1026,41557,Enmanuel Valdez,True,False,False,91.0,False,False,False,False,True,False,False
1027,4418343,Grant Holman,False,True,False,54.0,False,False,False,False,False,False,True
1028,5201199,Chris Roycroft,False,True,False,80.0,False,False,False,False,False,False,True
1029,5201180,Anderson Pilar,False,True,False,76.0,False,False,False,False,False,False,True
1030,3896017,Sean Guenther,False,True,False,64.0,False,False,False,False,False,False,True
1031,39710,Samad Taylor,True,False,False,69.0,True,False,True,False,True,False,False
1032,40900,Miles Mastrobuoni,True,False,False,57.0,False,True,False,False,False,False,False
1033,4416289,Luca Tresh,True,False,False,False,False,False,False,False,False,True,False
1034,4414002,J.T. Ginn,False,True,True,94.0,False,False,False,False,False,False,True
1035,4301949,Casey Schmitt,True,False,False,84.0,False,False,True,False,True,False,False
1036,33017,Joey Wendle,True,False,False,66.0,False,True,False,False,True,False,False
1037,31824,Ben Gamel,True,False,False,63.0,True,False,False,False,False,False,False
1038,4298418,Josh Winder,False,True,False,73.0,False,False,False,False,False,False,True
1039,5080754,Noah Schultz,False,True,True,44.0,False,False,False,False,False,False,False
1040,42161,Grant Anderson,False,True,False,79.0,False,False,False,False,False,False,True
1041,37979,Ian Gibaut,False,True,False,81.0,False,False,False,False,False,False,True
1042,42615,Josh Fleming,False,True,False,77.0,False,False,False,False,False,False,True
1043,4228247,Brandon Eisert,False,True,False,70.0,False,False,False,False,False,False,True
1044,5125257,Fraser Ellard,False,True,False,56.0,False,False,False,False,False,False,True
1045,4987379,Bryan Sammons,False,True,True,83.0,False,False,False,False,False,False,True
1046,5182933,Keider Montero,False,True,True,202.0,False,False,False,False,False,False,False
1047,41523,Enoli Paredes,False,True,False,69.0,False,False,False,False,False,False,True
1048,33756,Sean Reid-Foley,False,True,False,79.0,False,False,False,False,False,False,True
1049,4872648,Marcelo Mayer,True,False,False,113.0,False,False,True,False,False,False,False
1050,34964,Daz Cameron,True,False,False,63.0,True,False,False,False,False,False,False
1051,4635337,Jacob Melton,True,False,False,68.0,True,False,False,False,False,False,False
1052,4979568,Nick Vespi,False,True,False,74.0,False,False,False,False,False,False,True
1053,3963340,Ethan Roberts,False,True,False,71.0,False,False,False,False,False,False,True
1054,4297978,Matt Mervis,True,False,False,179.0,False,False,False,False,False,False,False
1055,4020015,Willie MacIver,True,False,False,False,False,False,False,False,False,True,False
1056,4722960,Daysbel Hernandez,False,True,False,67.0,False,False,False,False,False,False,True
1057,35383,Luis Urias,True,False,False,58.0,False,True,False,False,False,False,False
1058,40706,Matt Foster,False,True,False,73.0,False,False,False,False,False,False,True
1059,39382,Bobby Dalbec,True,False,False,84.0,False,True,False,True,False,False,False
1060,4976773,Skylar Hales,False,True,False,67.0,False,False,False,False,False,False,True
1061,39652,Kyle Wright,False,True,True,160.0,False,False,False,False,False,False,False
1062,36175,Josh Staumont,False,True,False,76.0,False,False,False,False,False,False,True
1063,4917685,Owen Caissie,True,False,False,82.0,True,False,False,False,False,False,False
1064,33184,Tim Anderson,True,False,False,157.0,False,False,True,False,False,False,False
1065,42451,Liover Peguero,True,False,False,84.0,False,False,True,False,True,False,False
1066,41261,Cristian Javier,False,True,True,151.0,False,False,False,False,False,False,False
1067,4895558,Juan Yepez,True,False,False,90.0,False,False,False,True,False,False,False
1068,4722862,Eduardo Salazar,False,True,False,67.0,False,False,False,False,False,False,True
1069,37774,Chris Okey,True,False,False,False,False,False,False,False,False,True,False
1070,5195196,Samuel Hernandez,True,False,False,False,False,False,False,False,False,True,False
1071,42966,Gerson Garabito,False,True,False,70.0,False,False,False,False,False,False,True
1072,4301159,Eric Yang,True,False,False,False,False,False,False,False,False,True,False
1073,3960910,Isaiah Campbell,False,True,False,76.0,False,False,False,False,False,False,True
1074,4208304,Joe La Sorsa,False,True,False,67.0,False,False,False,False,False,False,True
1075,42826,Romy Gonzalez,True,False,False,86.0,False,False,True,True,True,False,False
1076,31206,Jon Singleton,True,False,False,102.0,False,False,False,True,False,False,False
1077,4313143,Clayton Beeter,False,True,True,71.0,False,False,False,False,False,False,True
1078,34699,Ben Heller,False,True,False,62.0,False,False,False,False,False,False,True
1079,40419,Yunior Marte,False,True,False,66.0,False,False,False,False,False,False,True
1080,32005,Brooks Raley,False,True,False,61.0,False,False,False,False,False,False,True
1081,33796,J.D. Davis,True,False,False,74.0,False,True,False,True,False,False,False
1082,41007,Bryan Mata,False,True,True,72.0,False,False,False,False,False,False,True
1083,4919922,Grant McCray,True,False,False,67.0,True,False,False,False,False,False,False
1084,33838,Brent Honeywell,False,True,False,75.0,False,False,False,False,False,False,True
1085,40559,Tyler Gilbert,False,True,False,75.0,False,False,False,False,False,False,True
1086,41228,Will Banfield,True,False,False,False,False,False,False,False,False,True,False
1087,32789,Ross Stripling,False,True,True,71.0,False,False,False,False,False,False,True
1088,42360,Curtis Mead,True,False,False,44.0,False,True,False,False,True,False,False
1089,5195258,Zachary Maxwell,False,True,False,False,False,False,False,False,False,False,True
1090,4298095,Niko Kavadas,True,False,False,126.0,False,False,False,False,False,False,False
1091,5001160,Oliver Dunn,True,False,False,67.0,False,True,False,False,False,False,False
1092,33820,Miguel Castro,False,True,False,69.0,False,False,False,False,False,False,True
1093,41345,Blaze Alexander,True,False,False,89.0,False,False,True,False,True,False,False
1094,37825,Cole Sulser,False,True,False,60.0,False,False,False,False,False,False,True
1095,4189711,Ken Waldichuk,False,True,True,64.0,False,False,False,False,False,False,True
1096,40391,Darren McCaughan,False,True,True,76.0,False,False,False,False,False,False,True
1097,40965,Brusdar Graterol,False,True,False,62.0,False,False,False,False,False,False,True
1098,30589,Bryan Shaw,False,True,False,72.0,False,False,False,False,False,False,True
1099,35170,Oscar Mercado,True,False,False,58.0,True,False,False,False,False,False,False
1100,5135948,Michael Flynn,False,True,False,60.0,False,False,False,False,False,False,True
1101,39681,Shaun Anderson,False,True,True,67.0,False,False,False,False,False,False,True
1102,41176,Luis Patino,False,True,False,68.0,False,False,False,False,False,False,True
1103,5148985,Blake Mitchell,True,False,False,False,False,False,False,False,False,True,False
1104,41745,Ricardo Genoves,True,False,False,False,False,False,False,False,False,True,False
1105,4987798,Miguel Palma,True,False,False,False,False,False,False,False,False,True,False
1106,4345949,Allan Winans,False,True,True,74.0,False,False,False,False,False,False,True
1107,4424368,Alan Roden,True,False,False,46.0,True,False,False,False,False,False,False
1108,31944,Eddie Rosario,True,False,False,60.0,True,False,False,False,False,False,False
1109,42692,Tsung-Che Cheng,True,False,False,76.0,False,False,True,False,True,False,False
1110,5116841,Colin Selby,False,True,False,67.0,False,False,False,False,False,False,True
1111,32127,Javier Baez,True,False,False,115.0,False,False,True,False,False,False,False
1112,31730,Noah Syndergaard,False,True,True,163.0,False,False,False,False,False,False,False
1113,41460,JT Brubaker,False,True,True,65.0,False,False,False,False,False,False,True
1114,32751,Travis Jankowski,True,False,False,60.0,True,False,False,False,False,False,False
1115,4988501,Daniel Robert,False,True,False,54.0,False,False,False,False,False,False,True
1116,5201814,Shane Smith,False,True,True,58.0,False,False,False,False,False,False,True
1117,4297972,Bryce Jarvis,False,True,False,96.0,False,False,False,False,False,False,True
1118,32269,Brandon Drury,True,False,False,73.0,False,False,False,False,True,False,False
1119,41824,Michael Petersen,False,True,False,55.0,False,False,False,False,False,False,True
1120,4717834,Yerry De Los Santos,False,True,False,64.0,False,False,False,False,False,False,True
1121,4662616,Colby Thomas,True,False,False,59.0,True,False,False,False,False,False,False
1122,40937,Dustin May,False,True,True,150.0,False,False,False,False,False,False,False
1123,35292,Brad Keller,False,True,False,71.0,False,False,False,False,False,False,True
1124,42612,Cooper Johnson,True,False,False,False,False,False,False,False,False,True,False
1125,38682,Weston Wilson,True,False,False,64.0,True,False,False,False,False,False,False
1126,4084958,Chris Murphy,False,True,False,66.0,False,False,False,False,False,False,True
1127,36093,Jimmy Herget,False,True,False,60.0,False,False,False,False,False,False,True
1128,4917631,Alan Rangel,False,True,True,69.0,False,False,False,False,False,False,True
1129,42380,Dany Jimenez,False,True,False,61.0,False,False,False,False,False,False,True
1130,42449,Quinn Priester,False,True,True,68.0,False,False,False,False,False,False,True
1131,4872692,Carson Williams,True,False,False,50.0,False,False,True,False,False,False,False
1132,5132025,Luis Guerrero,False,True,False,False,False,False,False,False,False,False,True
1133,36025,Rob Zastryzny,False,True,False,65.0,False,False,False,False,False,False,True
1134,41364,Hogan Harris,False,True,True,69.0,False,False,False,False,False,False,True
1135,39897,Cristian Pache,True,False,False,70.0,True,False,False,False,False,False,False
1136,39078,Austin Davis,False,True,False,51.0,False,False,False,False,False,False,True
1137,41552,Gus Varland,False,True,False,61.0,False,False,False,False,False,False,True
1138,33614,Trevor Gott,False,True,False,54.0,False,False,False,False,False,False,True
1139,4085383,Grant Hartwig,False,True,False,66.0,False,False,False,False,False,False,True
1140,40337,Matt Gage,False,True,False,55.0,False,False,False,False,False,False,True
1141,41198,Marco Luciano,True,False,False,69.0,False,False,True,False,True,False,False
1142,4298477,Brendan White,False,True,False,55.0,False,False,False,False,False,False,True
1143,42654,Joe Jacques,False,True,False,60.0,False,False,False,False,False,False,True
1144,33014,Chasen Shreve,False,True,False,55.0,False,False,False,False,False,False,True
1145,4204524,Xzavion Curry,False,True,True,72.0,False,False,False,False,False,False,True
1146,41852,Cal Stevenson,True,False,False,45.0,True,False,False,False,False,False,False
1147,4308037,Cade Cavalli,False,True,True,162.0,False,False,False,False,False,False,False
1148,41647,Grant Koch,True,False,False,False,False,False,False,False,False,True,False
1149,5080758,Malcolm Moore,True,False,False,False,False,False,False,False,False,True,False
1150,4917836,George Soriano,False,True,False,64.0,False,False,False,False,False,False,True
1151,42486,Matthew Lugo,True,False,False,48.0,True,False,False,False,False,False,False
1152,5080761,Jacob Misiorowski,False,True,True,72.0,False,False,False,False,False,False,True
1153,42541,Ethan Small,False,True,False,56.0,False,False,False,False,False,False,True
1154,5194333,Erik Sabrowski,False,True,False,52.0,False,False,False,False,False,False,True
1155,39807,Jonathan Loaisiga,False,True,False,56.0,False,False,False,False,False,False,True
1156,31673,Jose Cisnero,False,True,False,55.0,False,False,False,False,False,False,True
1157,35149,Luis Guillorme,True,False,False,52.0,False,False,False,False,True,False,False
1158,34972,Alex Young,False,True,False,59.0,False,False,False,False,False,False,True
1159,5116859,Juan Brito,True,False,False,40.0,False,True,False,True,True,False,False
1160,38851,Jose Fermin,True,False,False,38.0,False,True,False,False,False,False,False
1161,5012066,Walter Pennington,False,True,False,51.0,False,False,False,False,False,False,True
1162,40855,Joel Kuhnel,False,True,False,58.0,False,False,False,False,False,False,True
1163,4987667,Connor Thomas,False,True,False,67.0,False,False,False,False,False,False,True
1164,5015727,Luis Contreras,False,True,False,49.0,False,False,False,False,False,False,True
1165,33705,Nick Gordon,True,False,False,54.0,True,False,False,False,False,False,False
1166,40996,Michael Rucker,False,True,False,55.0,False,False,False,False,False,False,True
1167,4346118,Alek Jacob,False,True,False,59.0,False,False,False,False,False,False,True
1168,4993411,Easton Lucas,False,True,False,53.0,False,False,False,False,False,False,True
1169,40870,Cody Stashak,False,True,False,50.0,False,False,False,False,False,False,True
1170,35844,Lou Trivino,False,True,False,54.0,False,False,False,False,False,False,True
1171,5135498,Ryan Miller,False,True,False,53.0,False,False,False,False,False,False,True
1172,41407,Cody Bolton,False,True,False,53.0,False,False,False,False,False,False,True
1173,41075,Hagen Danner,False,True,False,52.0,False,False,False,False,False,False,True
1174,36064,Yency Almonte,False,True,False,50.0,False,False,False,False,False,False,True
1175,5201581,Jared Serna,True,False,False,99.0,False,False,True,False,False,False,False
1176,42546,Max Lazar,False,True,False,47.0,False,False,False,False,False,False,True
1177,41184,Jackson Kowar,False,True,False,54.0,False,False,False,False,False,False,True
1178,39226,Dylan Carlson,True,False,False,53.0,True,False,False,False,False,False,False
1179,5116839,Brent Headrick,False,True,True,53.0,False,False,False,False,False,False,True
1180,34978,Adonis Medina,False,True,False,53.0,False,False,False,False,False,False,True
1181,42589,Brett de Geus,False,True,False,52.0,False,False,False,False,False,False,True
1182,42065,Michael Helman,True,False,False,46.0,True,False,True,False,False,False,False
1183,4722057,Ryan Zeferjahn,False,True,False,51.0,False,False,False,False,False,False,True
1184,31264,Tyler Matzek,False,True,False,70.0,False,False,False,False,False,False,True
1185,32985,Ildemaro Vargas,True,False,False,34.0,False,True,False,False,True,False,False
1186,3173726,Oliver Ortega,False,True,False,50.0,False,False,False,False,False,False,True
1187,5221476,Luis Peralta,False,True,False,44.0,False,False,False,False,False,False,True
