Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ernie Clement","TOR",89.6169,332.491,312.887,81.1878,56.7728,15.5648,1.66052,7.18971,35.7555,35.866,13.0073,0.303602,32.3109,2.19475,2.47166,1.93011,5.06039,6.99164,2.03283,0.259479,0.0391207,0.0971781,0.402567,0.291595,0.388775,0.294599,0.680369,0.129296,5.06475,0.268247,-0.265367,0.00935913,34.7249,-4.16924,92.366,-0.256008,1.64126,-3.1602943539619446,3.2086305618286133,1.1497,393.05999755859375,2.64156,0.53391,1.09038,2.64156,-0.53391,3.54616,316.9,3.521111111,316.9,3.521111111,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Kristian Campbell","BOS",66.8822,274.813,243.727,63.7697,42.6098,12.922,1.51629,6.72157,34.5133,30.502,25.4318,0.543993,61.0355,4.14215,1.19444,0.31823,4.69211,7.79971,1.98048,0.261644,0.0925419,0.222098,0.416671,0.340056,0.40984,0.328894,0.749896,0.148196,5.61706,0.322007,-0.281317,0.192424,36.2867,4.13953,109.346,-0.088893,-0.99407,2.8498958572745323,-0.879388689994812,1.14964,999,8.31889,0.703115,1.20856,8.31889,-0.703115,3.38858,325.9,4.864179104,325.9,4.864179104,,,,,,,,,,,,,,,,,,,"Kristian Campbell","sa3023011",692225
"Victor Caratini","HOU",63.2779,230.757,205.524,49.4938,35.3607,7.52212,0.280692,6.33031,24.2715,25.0545,19.3845,0.781978,46.6899,3.50533,2.09242,0.251471,5.51702,0.503795,0.444815,0.240818,0.0840038,0.202333,0.415175,0.314021,0.372552,0.302011,0.686573,0.131734,2.16428,0.279202,-0.510673,-0.53296,25.4764,-1.51712,97.7762,-1.04363,0.742373,-1.6307841539382935,4.953577935695648,1.13763,548.97998046875,2.00238,0.680916,1.16277,2.00238,-0.680916,3.44964,218.9,3.474603174,218.9,3.474603174,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Heston Kjerstad","BAL",98.735,377.123,337.999,85.0166,54.3229,15.9781,1.87435,12.8413,45.1355,45.2058,28.0312,1.89471,98.7692,8.46992,2.43938,0.183931,4.46691,2.6804,0.63725,0.251529,0.074329,0.261902,0.283805,0.32238,0.423869,0.323567,0.746249,0.17234,4.31431,0.315413,-0.194813,-0.423878,48.1787,4.06352,114.018,-0.618691,0.106257,5.430291295051575,-7.084485054016113,1.12752,348.57000732421875,3.74425,-0.604916,0.626216,3.74425,0.604916,4.16505,428.9,4.332323232,428.9,4.332323232,,,,,,,,,,,,,,,,,,,"Heston Kjerstad","31166",677008
"Jace Jung","DET",96.3514,351.386,306.785,67.9575,43.7207,14.6641,1.16719,8.40541,36.9336,35.4593,39.8598,0.674237,93.2994,2.62865,1.92919,0.183931,6.29514,1.61735,0.783432,0.221515,0.113436,0.265518,0.427225,0.31448,0.359119,0.299334,0.673599,0.137604,3.11934,0.287679,-0.074041,-0.668903,38.0374,-3.06706,95.5393,-0.742944,0.219318,-2.5363942980766296,1.7062215507030487,1.12402,481.8399963378906,2.94538,0.25554,0.54488,2.94538,-0.25554,4.27349,328.2,3.41875,328.2,3.41875,,,,,,,,,,,,,,,,,,,"Jace Jung","31437",690291
"Chas McCormick","HOU",108.779,412.316,368.501,87.0344,59.4144,13.7854,1.28207,12.5525,49.0753,46.0019,32.4798,0.149623,108.67,6.48331,3.83129,1.02073,4.91539,11.8782,3.51483,0.236185,0.078774,0.26356,0.298885,0.306343,0.382744,0.302555,0.689086,0.146559,5.17068,0.29661,-0.380466,0.176862,45.702,-2.52995,98.1595,-0.203604,2.70739,-1.0718981176614761,-1.9090020656585693,1.11167,412.9200134277344,1.31169,-0.685195,0.592974,1.31169,0.685195,4.20937,412.3,3.782568807,412.3,3.782568807,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"LaMonte Wade Jr.","SFG",108.481,434.5,365.435,87.4824,59.2913,15.3029,1.02675,11.8615,51.6638,41.7249,59.0866,3.18243,91.1011,4.8559,2.95722,2.16461,5.58149,2.27006,0.752784,0.239392,0.135988,0.209669,0.648583,0.350249,0.384263,0.324921,0.734512,0.144871,3.28744,0.2849,-0.218284,-0.798366,55.9824,5.15548,110.197,-1.01665,0.472045,4.167292475700378,-7.898375540971756,1.10979,442.0199890136719,2.17687,0.551346,0.393808,2.17687,-0.551346,4.47492,477.2,4.418518518,477.2,4.418518518,,,,,,,,,,,,,,,,,,,"LaMonte Wade Jr.","18126",664774
"Brooks Lee","MIN",103.69,411.322,378.679,92.2059,62.437,19.9248,1.49935,8.34471,42.2105,45.8201,27.7026,1.83902,67.616,1.50743,2.9095,0.523018,8.53159,5.33157,1.18206,0.243493,0.0673501,0.164387,0.409704,0.295561,0.370138,0.289618,0.665698,0.126644,4.2478,0.27439,-0.130934,-0.121231,41.3089,-6.80674,88.1901,-0.252165,0.271447,-5.810358256101608,2.6945421993732452,1.09431,390,1.72451,-0.0390185,0.602784,1.72451,0.0390185,4.19629,371.8,3.575,371.8,3.575,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Nolan Gorman","STL",106.467,422.736,379.613,83.0266,47.2013,15.455,0.362076,20.0082,50.2546,56.5942,37.6923,1.13485,140.515,2.69088,2.38173,0.358631,3.71594,5.15228,1.28011,0.218714,0.0891626,0.332394,0.268244,0.292179,0.419454,0.307948,0.711633,0.200741,3.68198,0.284544,-0.00083069,-0.170293,48.6917,-0.75916,98.5211,-0.171123,-0.131972,-0.9025905430316925,-2.6199690252542496,1.09085,358.45001220703125,3.80849,0.305461,0.650821,3.80849,-0.305461,4.13224,446,4.207547169,446,4.207547169,,,,,,,,,,,,,,,,,,,"Nolan Gorman","22263",669357
"Orlando Arcia","ATL",124.742,496.255,452.547,104.161,70.3104,19.4466,0.224671,14.1791,51.9412,51.2283,36.2319,0.408906,102.187,2.62515,4.13689,0.714165,11.3555,1.31447,0.37648,0.230166,0.0730107,0.205917,0.354564,0.28861,0.368126,0.287569,0.656735,0.13796,2.23194,0.264405,-0.106883,-0.747951,49.02,-9.03099,82.027,-0.854835,-0.228034,-11.520463049411774,5.547045037150383,1.08982,432.57000732421875,2.47327,-1.59147,0.228505,2.47327,1.59147,4.69533,435,3.48,435,3.48,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Jonny DeLuca","TBR",116.667,442.613,402.941,92.7405,59.0901,19.1543,3.06488,11.4313,48.2313,46.5679,30.6775,1.08105,89.6818,5.74915,1.82748,1.41824,4.02854,15.6812,3.66891,0.230159,0.0693099,0.202619,0.34207,0.292767,0.378017,0.293032,0.670784,0.147858,5.98678,0.267768,-0.58622,0.904975,45.6674,-6.10862,88.2601,0.318755,0.454037,-5.760866850614548,1.3285251557826996,1.06528,338.1600036621094,4.45144,-1.78677,0.776707,4.45144,1.78677,3.96439,423.6,3.62051282,423.6,3.62051282,,,,,,,,,,,,,,,,,,,"Jonny DeLuca","26365",676356
"Isiah Kiner-Falefa","PIT",124.215,489.583,453.015,117.965,91.0264,18.2749,2.45904,6.20493,54.0924,43.7332,24.1091,0.301179,77.5517,6.89932,3.26681,2.29266,10.9886,14.122,3.84515,0.260401,0.0492443,0.158404,0.310878,0.305719,0.352689,0.289918,0.658408,0.0922879,5.48753,0.300008,0.230151,0.306317,49.2867,-7.98374,82.2146,0.536467,-1.72788,-9.875957548618317,3.8287131786346436,1.05925,359.7099914550781,2.28423,-1.05864,1.00472,2.28423,1.05864,3.66038,436.2,3.517741935,436.2,3.517741935,,,,,,,,,,,,,,,,,,,"Isiah Kiner-Falefa","16512",643396
"Yoán Moncada","LAA",110.157,446.329,403.13,96.6395,62.7988,20.4114,1.83963,11.5897,48.0511,46.1246,37.5419,0.653057,123.95,3.32326,1.75882,0.574577,8.70397,3.38003,0.867703,0.239723,0.0841125,0.27771,0.302879,0.308476,0.38573,0.304356,0.694206,0.146007,3.9363,0.31576,0.0548432,-0.488424,50.1189,-2.0918,96.109,-0.433581,-0.791524,-2.4206872284412384,-2.2158095836639404,1.05778,460.6499938964844,4.38436,1.19206,0.350367,4.38436,-1.19206,4.53284,448.3,4.075454545,448.3,4.075454545,,,,,,,,,,,,,,,,,,,"Yoan Moncada","17232",660162
"Edouard Julien","MIN",83.8989,327.06,280.398,63.5767,41.8124,12.3489,0.886245,8.52907,39.4832,29.8089,41.935,0.865472,105.196,2.48986,1.69306,0.544233,4.75308,4.90541,1.11518,0.226737,0.128218,0.32164,0.398639,0.33077,0.368352,0.311203,0.699122,0.141615,4.40219,0.326951,0.0248905,-0.144362,38.5283,0.269475,103.373,-0.119471,-0.57207,1.1427822187542915,-1.8668060898780823,1.05123,572.6699829101562,4.62692,1.02601,0.753062,4.62692,-1.02601,3.99592,342.2,4.073809523,342.2,4.073809523,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Ryan O'Hearn","BAL",103.006,400.674,363.791,95.5485,62.7338,17.8442,1.83013,13.1404,48.3221,51.5298,30.7955,1.62156,71.6956,2.7625,3.00404,0.320928,6.09625,2.95204,0.863195,0.262647,0.0768592,0.178938,0.429531,0.322482,0.430122,0.325117,0.752604,0.167475,3.95717,0.29227,-0.421627,-0.506368,51.6873,4.81729,115.109,-0.927995,-0.265102,5.998750448226929,-9.199711859226227,1.04886,348.5899963378906,1.61583,0.672175,0.698909,1.61583,-0.672175,4.06812,464.3,4.50776699,464.3,4.50776699,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Nolan Schanuel","LAA",132.761,560.243,480.406,121.744,89.9175,20.0236,1.31147,10.4912,65.4913,51.8672,65.4977,1.18192,91.9486,8.04855,4.29279,1.99792,11.5053,7.72863,1.74575,0.253418,0.116909,0.164123,0.71233,0.349828,0.366073,0.319723,0.715902,0.112655,3.99005,0.291039,-0.857785,-0.442111,69.8399,4.30373,106.919,-1.2999,-1.49109,3.135255813598633,-11.734989285469055,1.04065,316.1400146484375,2.9432,-0.189072,0.496945,2.9432,0.189072,4.33741,589.5,4.432330827,589.5,4.432330827,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Kyle Higashioka","TEX",81.542,287.542,265.76,56.7253,32.7447,10.6036,0.357136,13.0199,29.8782,38.615,17.2867,0.0982235,78.9377,0.846523,2.50886,1.1395,3.54047,1.47489,0.364732,0.213446,0.0601191,0.274526,0.218992,0.261376,0.403006,0.285994,0.664381,0.18956,2.84101,0.247888,-0.444373,-0.253515,28.039,-5.59712,84.9823,-0.697888,0.710397,-5.63884824514389,6.096198081970215,1.03719,387.9599914550781,2.8282,3.59728,0.77634,2.8282,-3.59728,3.96488,263.2,3.209756097,263.2,3.209756097,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Ceddanne Rafaela","BOS",109.421,433.097,407.403,99.7593,64.9587,20.0369,3.50277,11.2609,52.1514,49.9081,15.6206,0.475253,107.481,5.45401,3.13348,1.48571,5.47676,15.7725,4.9014,0.244866,0.0360672,0.248168,0.145334,0.27996,0.394166,0.290917,0.674126,0.1493,6.62483,0.303289,0.14251,0.494146,43.9483,-6.71453,82.6318,0.636656,1.53997,-7.97020035982132,3.55539333820343,1.03512,187.58999633789062,2.23847,1.21833,0.706302,2.23847,-1.21833,4.05826,416.6,3.822018348,416.6,3.822018348,,,,,,,,,,,,,,,,,,,"Ceddanne Rafaela","24262",678882
"Sal Frelick","MIL",115.104,454.735,410.367,105.447,77.6438,19.8459,3.09512,4.86205,54.2476,39.8512,36.6142,0.47453,67.2602,4.03849,2.53295,1.18212,7.50273,16.4302,3.03601,0.256958,0.0805176,0.147911,0.544366,0.322123,0.355948,0.30029,0.67807,0.0989901,6.12415,0.295163,-0.458113,1.12653,49.5745,-3.61947,91.41,0.668419,3.9625,-4.002596080303192,-1.144352674484253,1.03238,385.3299865722656,2.18773,1.33046,1.12262,2.18773,-1.33046,3.50317,445.1,3.870434782,445.1,3.870434782,,,,,,,,,,,,,,,,,,,"Sal Frelick","29622",686217
"Dillon Dingler","DET",65.0951,242.159,220.597,48.8868,31.1611,10.354,1.00398,6.36764,24.2196,26.7818,16.1802,0.0805456,69.6294,3.56252,1.67375,0.145198,3.56644,1.59353,0.564928,0.221611,0.0668165,0.287536,0.232376,0.283577,0.364246,0.284259,0.647823,0.142635,3.8519,0.290682,-0.0092915,-0.311213,23.2753,-5.05201,84.9347,-0.320505,1.27218,-4.4948045909404755,6.294945120811462,1.01962,584.6900024414062,1.42798,-2.19894,1.00504,1.42798,2.19894,3.65994,205.5,3.161538461,205.5,3.161538461,,,,,,,,,,,,,,,,,,,"Dillon Dingler","27464",693307
"Endy Rodríguez","PIT",88.3358,349.377,316.92,78.8258,50.9224,18.5187,1.79743,7.58726,40.3455,37.8307,27.5008,0.287125,70.129,2.64625,2.11602,0.193712,4.89364,2.01743,0.650535,0.248724,0.0787137,0.200726,0.392146,0.312079,0.390323,0.307248,0.702402,0.141598,3.89811,0.295204,0.0255357,-0.497552,40.0454,-0.824085,93.8791,-0.472016,0.853602,-3.029266655445099,1.2001799643039703,1.01269,434.69000244140625,3.87101,0.849576,0.764248,3.87101,-0.849576,3.981,361.1,4.10340909,361.1,4.10340909,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Andrew Vaughn","CHW",141.728,598.953,545.325,137.509,86.0651,28.2557,1.10176,22.0867,63.657,77.0435,41.1389,0.208733,121.263,8.16833,4.1239,0.196647,11.3609,1.12308,0.231011,0.25216,0.0686847,0.202459,0.339253,0.312008,0.429521,0.321511,0.741529,0.177361,2.37116,0.284223,-1.06053,-0.935713,75.5272,5.46291,107.851,-1.99624,-2.43221,3.5059067010879517,-13.662887811660767,1.01203,263.9599914550781,3.10397,0.743122,0.703083,3.10397,-0.743122,4.06256,670.4,4.72112676,670.4,4.72112676,,,,,,,,,,,,,,,,,,,"Andrew Vaughn","26197",683734
"Luis Campusano","SDP",82.129,301.985,278.732,69.0196,47.4096,12.313,0.58232,8.71473,33.7229,36.7122,18.2078,0.145318,47.1266,2.67402,1.99545,0.375951,7.71838,0.332088,0.0837841,0.24762,0.0602938,0.156056,0.38636,0.298073,0.38977,0.299898,0.687843,0.14215,2.48826,0.268158,-0.216768,-0.505353,32.8267,-2.49888,92.9835,-0.722121,-1.65575,-3.2012199759483337,2.9264758825302124,1.01077,393.69000244140625,2.0196,-0.323139,0.874339,2.0196,0.323139,3.83421,295.5,3.603658536,295.5,3.603658536,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Jordan Walker","STL",127.281,512.379,466.381,116.509,74.369,24.6302,2.39642,15.1133,55.437,57.9482,36.258,0.486533,120.664,5.67279,3.62067,0.446389,9.1232,6.24743,2.28325,0.249815,0.070764,0.235498,0.300486,0.309493,0.410119,0.312824,0.719613,0.160305,4.23354,0.303376,0.159633,-0.589289,61.0277,1.09063,101.875,-0.429656,-2.1022,0.694534957408905,-7.99482798576355,1.00916,279.0400085449219,2.032,-1.02683,0.276742,2.032,1.02683,4.63101,545.9,4.298425196,545.9,4.298425196,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Alek Thomas","ARI",82.6706,302.579,277.893,69.0043,45.4425,14.4677,2.14427,6.94989,35.9928,33.5285,19.0796,0.578354,56.9778,2.22111,1.95892,1.42655,7.81,7.18721,1.91434,0.248313,0.0630565,0.188307,0.33486,0.299865,0.390835,0.300156,0.690699,0.142522,5.6474,0.28739,0.263129,0.13992,32.9542,-2.44091,90.0575,0.40305,1.58473,-3.1944111585617065,2.8605148792266846,1.00616,511.1600036621094,2.66086,-0.192508,0.998026,2.66086,0.192508,3.6693,296.9,3.577108433,296.9,3.577108433,,,,,,,,,,,,,,,,,,,"Alek Thomas","23792",677950
"Alec Burleson","STL",118.06,485.057,445.683,118.454,81.3702,20.7081,0.971692,15.4042,56.8212,60.1977,30.9453,0.420843,66.4775,3.62636,3.80402,0.998235,9.28163,6.25985,1.92385,0.265781,0.0637971,0.137051,0.4655,0.31613,0.420294,0.319426,0.736424,0.154513,3.90796,0.280327,-0.635849,-0.438941,60.3511,3.61002,106.417,-1.07479,-0.558107,2.567006826400757,-9.23899906873703,0.980031,236.8800048828125,3.61653,-0.0344985,0.583977,3.61653,0.0344985,4.22136,533.2,4.518644067,533.2,4.518644067,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Jordan Lawlar","ARI",61.8281,252.61,226.875,55.6852,38.1227,10.7472,1.31567,5.4996,31.5593,26.3105,19.923,0.262811,61.898,3.47026,1.69924,0.642082,3.09917,10.5493,1.96456,0.245444,0.0788685,0.245034,0.321867,0.313843,0.377134,0.303953,0.690978,0.131691,6.42647,0.311369,-0.521389,0.830766,28.284,-1.26586,92.613,0.309377,1.28189,-1.922037661075592,2.9516313076019287,0.975123,361.1199951171875,6.03626,0.509401,1.27017,6.03626,-0.509401,3.30644,255.5,4.120967741,255.5,4.120967741,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Gavin Lux","CIN",112.553,439.373,391.974,99.4724,66.3656,19.5931,2.68432,10.8293,54.8917,46.8518,41.893,0.62869,95.2104,2.27423,2.69081,0.541769,7.21489,5.59239,1.74427,0.253773,0.0953472,0.216696,0.440004,0.327323,0.400339,0.318647,0.727662,0.146565,4.78946,0.307122,0.600172,-0.45537,54.3915,2.99447,97.6632,0.144801,-0.303275,-1.0829865038394928,-4.323009103536606,0.952796,329.54998779296875,2.93286,-1.42334,0.531047,2.93286,1.42334,4.29194,478.7,4.236283185,478.7,4.236283185,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Colson Montgomery","CHW",103.608,418.079,368.909,77.6365,50.7785,15.2062,1.66244,9.98934,40.4029,38.4544,37.6174,1.56016,122.228,8.4602,2.45119,0.641711,5.99125,4.09982,1.16937,0.210449,0.0899768,0.292357,0.307764,0.296366,0.341915,0.283511,0.638281,0.131466,4.10308,0.282874,-0.146283,-0.405756,39.9324,-8.97365,81.7108,-0.552038,-0.147388,-9.498302459716797,4.649258270859718,0.937827,490.1600036621094,4.01905,-1.43491,0.519612,4.01905,1.43491,4.30718,359.5,3.456730769,359.5,3.456730769,,,,,,,,,,,,,,,,,,,"Colson Montgomery","sa3017170",695657
"Thairo Estrada","COL",113.549,467.428,435.536,112.582,77.7351,20.9484,2.01501,11.8837,55.7506,52.2725,20.3394,0.16176,91.4927,8.16467,2.73015,0.658442,8.20242,10.9343,3.77709,0.258492,0.0435134,0.195736,0.222306,0.302261,0.397699,0.304676,0.69996,0.139207,5.31412,0.300692,0.612043,-0.180086,52.6087,-2.0702,81.6296,0.431957,1.56168,-9.83627051115036,3.3139787912368774,0.933996,303.57000732421875,3.46434,-0.577364,0.596075,3.46434,0.577364,4.20523,475.6,4.171929824,475.6,4.171929824,,,,,,,,,,,,,,,,,,,"Thairo Estrada","16426",642731
"Mitch Garver","SEA",80.6507,318.314,275.077,56.1749,32.4489,10.8901,0.200924,12.6349,33.0011,38.4199,37.212,0.181107,91.4951,3.9484,1.93598,0.140583,4.62242,0.129627,0.148801,0.204215,0.116903,0.287437,0.40671,0.305919,0.383062,0.304569,0.688981,0.178847,1.58284,0.251846,-0.182188,-0.613866,35.7984,-1.43739,104.41,-0.796054,-0.578958,0.81010502576828,-2.3940134048461914,0.932314,477.17999267578125,2.24513,0.0449495,0.637565,2.24513,-0.0449495,4.14991,315.7,3.897530864,315.7,3.897530864,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Josh Rojas","CHW",98.6514,382.87,340.724,79.9035,55.6234,15.9871,1.1968,7.09614,42.5735,34.4138,35.7517,0.910457,84.326,2.019,2.53937,1.83599,5.21236,10.3704,2.56248,0.234511,0.0933784,0.220247,0.423971,0.308829,0.350937,0.292037,0.659766,0.116426,5.04129,0.289101,0.301836,0.306334,39.1968,-5.59052,87.5761,0.60817,-0.499828,-4.957264721393585,1.2089867293834686,0.930354,535.0999755859375,5.30414,0.958786,0.842306,5.30414,-0.958786,3.87692,349.5,3.53030303,349.5,3.53030303,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Gary Sánchez","BAL",66.8413,248.239,219.614,46.763,27.6471,8.09766,0.612713,10.4055,27.1211,32.4286,22.315,0.104004,66.3836,4.26938,1.93606,0.10455,4.49896,0.199865,0.0971089,0.212932,0.0898932,0.267418,0.336153,0.295595,0.397527,0.303258,0.693122,0.184594,2.43748,0.251155,-0.346268,-0.426554,27.6557,-1.38285,99.7327,-0.772822,0.527425,-0.8487458378076553,1.5589259266853333,0.927989,514.6300048828125,3.69858,0.613467,0.843938,3.69858,-0.613467,3.87475,244.1,3.643283582,244.1,3.643283582,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Alex Verdugo",,99.2583,437.927,396.626,101.239,68.6826,21.425,1.24992,9.88186,50.4952,46.9081,33.9129,0.984871,66.5531,2.48957,3.98437,0.913948,8.96336,2.50984,0.942554,0.255252,0.0774397,0.151973,0.509561,0.314961,0.390317,0.307688,0.705278,0.135065,3.55096,0.281815,0.054843,-0.701375,50.3498,-0.877963,98.3425,-0.646532,0.347153,-1.49580717086792,-4.248137712478638,0.913699,486.239990234375,5.07526,0.0354464,0.602754,5.07526,-0.0354464,4.19633,440.1,4.445454545,440.1,4.445454545,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Kyle Manzardo","CLE",112.805,444.335,391.108,92.1152,51.7586,22.5978,0.896307,16.8625,51.9407,54.3669,44.4019,1.25886,99.7282,4.01393,4.33128,0.479775,5.86662,1.33283,0.646235,0.235524,0.0999291,0.224444,0.44523,0.316615,0.42723,0.322173,0.743845,0.191707,2.70079,0.26987,0.0117203,-0.775847,56.2667,4.28934,111.657,-0.764126,0.164982,5.162443161010742,-11.178414449095726,0.908447,377.0199890136719,1.82062,0.775294,0.352861,1.82062,-0.775294,4.52952,499.5,4.420353982,499.5,4.420353982,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Mike Yastrzemski","SFG",121.107,475.716,421.919,93.0798,52.2468,20.5074,3.94415,16.3815,56.9451,53.6446,44.5727,1.46986,124.578,5.32636,2.59203,1.30616,5.37449,3.43224,1.20755,0.220611,0.0936961,0.261875,0.357789,0.301383,0.404391,0.306969,0.705774,0.18378,4.84866,0.270492,0.113179,-0.597195,54.4194,-1.22895,97.848,-0.484016,0.126195,-1.6818061172962189,-5.378219574689865,0.907811,435.5299987792969,2.22837,2.96144,0.445293,2.22837,-2.96144,4.40628,485.8,4.014876033,485.8,4.014876033,,,,,,,,,,,,,,,,,,,"Mike Yastrzemski","14854",573262
"Trey Sweeney","DET",72.1361,270.983,245.547,53.8636,34.5323,11.1972,1.36487,6.76926,28.8238,27.8851,21.1167,0.568734,72.8454,2.40042,1.55621,0.363169,4.14878,6.42399,1.50586,0.219362,0.0779262,0.268818,0.289884,0.285939,0.358784,0.283009,0.644723,0.139422,5.50072,0.28118,-0.0709562,0.221253,25.7733,-5.92579,84.0561,0.150297,1.28271,-4.793301627039909,4.488759517669678,0.901494,477.3900146484375,4.97204,-0.882562,0.988596,4.97204,0.882562,3.68187,234.6,3.258333333,234.6,3.258333333,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
"Caleb Durbin","MIL",73.486,296.9,262.487,62.4135,42.528,13.7898,1.1047,4.99102,33.8933,29.9202,24.5506,0.688871,38.0623,6.69322,1.96123,1.20746,4.74409,14.4149,2.57458,0.237778,0.0826899,0.128199,0.645011,0.316739,0.355773,0.298459,0.672512,0.117995,6.01277,0.259367,-0.492639,1.26345,31.93,-2.80076,90.1775,0.770814,0.14784,-2.7165083289146423,1.4330885261297226,0.888563,389.82000732421875,3.13239,0.347655,1.25666,3.13239,-0.347655,3.32445,292.7,4.009589041,292.7,4.009589041,,,,,,,,,,,,,,,,,,,"Caleb Durbin","sa3017183",702332
"Edgar Quero","CHW",47.6463,180.45,160.855,39.5317,26.6759,7.75946,0.175288,4.9211,17.8251,20.7665,15.6903,0.211267,35.3426,2.52282,1.21594,0.166611,3.40836,0.890535,0.212822,0.245761,0.0869508,0.195858,0.443948,0.3203,0.387959,0.311559,0.708259,0.142199,2.59842,0.284144,-0.0485039,-0.260703,21.3092,0.200482,101.006,-0.309206,-0.997019,-0.09690342843532562,2.679396688938141,0.88765,999,4.68721,0.573107,1.40429,4.68721,-0.573107,3.12761,192.1,4.002083333,192.1,4.002083333,,,,,,,,,,,,,,,,,,,"Edgar Quero","sa3015239",700337
"Nolan Jones","COL",121.887,491.348,427.668,106.441,67.1573,22.8574,2.09376,14.3323,58.2832,55.4161,55.8615,2.90974,147.181,4.12016,2.70008,0.998171,7.52201,11.3611,3.09093,0.248887,0.11369,0.299546,0.379543,0.339395,0.412663,0.328346,0.752058,0.163776,4.87842,0.342596,-0.226108,0.0398991,64.6615,7.18461,97.5612,-0.186209,-0.118949,-1.6191354542970657,-6.168554246425629,0.885573,247.61000061035156,1.56487,-1.47429,0.344323,1.56487,1.47429,4.5409,567.8,4.65409836,567.8,4.65409836,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Brendan Rodgers","HOU",65.9571,277.922,256.252,63.4447,43.1589,12.7143,0.918708,6.65278,30.7618,29.7914,17.5095,0.209734,63.8224,2.49439,1.41126,0.254669,6.55368,0.75656,0.128739,0.247587,0.0630014,0.229642,0.274346,0.300535,0.38226,0.298488,0.682795,0.134672,3.18411,0.303395,-0.00476324,-0.39768,29.8955,-2.6152,95.2982,-0.402443,0.0679054,-1.8976072072982788,1.0857617408037186,0.872988,558.72998046875,7.43743,0.579309,1.02292,7.43743,-0.579309,3.63611,267.9,4.059090909,267.9,4.059090909,,,,,,,,,,,,,,,,,,,"Brendan Rodgers","17907",663898
"Mike Tauchman","CHW",97.4798,383.198,329.253,78.9648,54.994,14.8881,1.03619,8.04649,48.9423,35.9582,47.5443,0.688779,81.3178,3.6412,2.06866,0.691107,6.43366,6.49385,1.48483,0.23983,0.124072,0.212208,0.584672,0.340256,0.364659,0.314853,0.704915,0.124828,4.6565,0.293103,-0.0141355,-0.135173,46.2674,1.44168,103.272,-0.149308,-0.128531,1.317473441362381,-5.697147786617279,0.866274,477.1000061035156,3.6745,1.87385,0.661507,3.6745,-1.87385,4.11799,402.4,4.148453608,402.4,4.148453608,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
